ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
10021,260000,2,1,1,43,-1,-1,-1,-1,0,-1,3209,0,2552,2236,2236,2450,0,2552,2236,0,2500,0,0
10022,350000,2,3,1,32,-1,-1,-1,-1,-1,-1,70910,30372,90588,3047,-4,920,30516,91041,3062,0,924,5124,0
10023,210000,2,2,1,41,-1,-1,-1,-1,-2,-2,17605,2032,106,-10,-10,-10,2164,106,0,0,0,0,0
10024,50000,2,2,1,39,3,2,2,-2,-2,-2,5171,4925,-350,-350,-350,-350,0,350,0,0,0,0,0
10025,170000,1,2,1,46,0,0,0,0,0,0,94791,89330,88384,84456,69871,62012,4300,3314,3050,2600,2600,4860,1
10026,50000,2,2,2,24,0,0,0,0,0,0,48600,47819,48527,39147,38314,37758,2200,1889,1510,1400,1700,2000,1
10027,50000,2,2,1,32,0,0,0,0,0,2,24402,26872,28430,29160,31187,30537,8442,2000,1200,2500,0,1200,0
10028,280000,2,2,2,33,-1,-1,-1,-1,-1,-1,281,5631,5525,0,21339,607,5631,5549,0,21339,607,0,0
10029,430000,1,2,2,42,0,0,0,0,0,0,59648,52811,45441,39174,28261,25411,2035,1587,1161,1943,995,606,0
10030,340000,2,1,2,30,-1,-1,-1,-1,0,-1,8571,21012,10607,47258,35675,20691,21041,10607,47258,983,20691,23849,0
10031,310000,2,1,2,32,-2,-2,-2,-2,-2,-2,90654,20784,5649,9141,5122,380,27778,5649,9141,5122,380,2475,0
10032,120000,1,1,1,41,-1,-1,-2,-1,0,-1,416,0,0,832,416,416,0,416,1248,0,416,0,0
10033,200000,1,2,2,27,-1,-1,-1,-1,-1,-1,1990,2035,1577,2424,671,1606,2035,1577,2424,671,1606,27124,1
10034,500000,2,2,2,41,-1,-1,-1,-1,0,-1,48650,15183,11626,8986,4465,24166,15183,11727,8986,0,24166,4117,0
10035,270000,1,3,1,53,0,0,0,0,0,0,239963,224278,196747,108242,72480,36440,8710,8119,4500,3000,2000,131904,1
10036,190000,1,1,2,26,0,0,0,0,0,0,184136,186387,172506,89806,91744,93903,9000,6500,3500,3500,3800,3600,0
10037,340000,2,3,1,37,-1,-1,-1,-1,-1,-1,16275,20037,9085,9461,12654,7296,20047,9126,9481,12657,7306,9928,0
10038,390000,2,3,2,30,0,0,0,0,0,0,338174,256104,221739,184529,175781,173442,8738,6545,6601,5700,6100,5000,0
10039,90000,2,1,2,31,0,0,2,0,0,-1,63872,66983,63070,1184,4154,3502,5003,0,1000,4000,3502,1400,0
10040,200000,2,2,1,27,0,0,0,0,2,2,174381,177078,184026,192069,198862,176770,7000,10000,11000,10043,0,7000,0
10041,230000,2,1,1,43,-2,-2,-2,-1,0,0,0,0,200,43998,23400,13000,0,200,43998,52,13000,26200,0
10042,100000,2,3,1,39,-2,-2,-2,-2,-2,-2,1890,24105,52262,9920,8633,53312,24105,52282,9920,8633,53312,4589,0
10043,30000,2,1,2,24,2,0,0,0,2,2,11483,12810,13591,14530,14154,15320,1519,1300,1166,0,1400,0,1
10044,50000,1,2,1,50,0,0,0,0,0,0,6449,7314,8474,8488,8665,8843,1129,1289,303,313,321,472,0
10045,200000,2,1,1,44,1,-2,-2,-2,-2,-2,-40,-40,-40,-40,-40,-40,0,0,0,0,0,0,0
10046,50000,2,2,1,39,0,0,0,0,0,0,42822,43872,25400,24202,25904,27567,2000,2000,1000,2000,2000,2000,0
10047,130000,1,2,2,31,0,0,0,0,0,0,5551,6953,8176,8884,9737,11404,1500,1500,1000,1000,2000,2000,1
10048,260000,1,2,1,46,0,0,0,0,0,0,29562,22429,11333,11651,12651,9247,1500,1000,1000,1000,205,1988,0
10049,80000,2,1,1,28,-1,2,-1,-1,-1,-1,9598,6278,8721,3589,8209,10253,60,8721,3589,8209,10253,4829,0
10050,20000,1,2,2,30,1,-2,-2,-1,-1,-2,-2610,390,0,780,0,0,3000,0,780,0,0,0,0
10051,160000,2,2,1,27,0,0,0,0,0,0,31666,31865,32691,31490,28324,30798,3000,3000,3000,3000,3000,3000,0
10052,70000,2,3,2,24,0,0,0,0,-1,0,65429,67513,67767,69275,1058,48376,3136,2076,2243,1058,48000,2000,0
10053,70000,1,1,2,26,0,0,0,0,0,0,60701,61865,63063,10879,11127,13004,2735,2726,311,343,3000,2000,0
10054,400000,1,1,2,38,-1,-1,-1,-1,2,2,3456,49709,8834,57959,49590,22972,50263,8834,50000,0,8695,0,1
10055,30000,1,1,2,26,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,8000,0,0,0,0
10056,240000,2,1,2,35,0,0,0,0,0,0,18336,19648,11138,11481,18265,4365,5118,5015,5000,10000,2000,5326,0
10057,40000,2,2,1,43,0,0,0,0,0,0,36415,37409,30019,30426,22867,12900,1939,1399,806,862,258,0,0
10058,510000,2,3,1,61,0,0,2,0,0,0,181733,192903,181801,178179,223100,216225,17000,0,6508,50000,7000,6000,0
10059,20000,2,2,2,23,1,2,0,0,0,0,17538,16975,17651,17603,17962,0,0,1400,352,1139,0,1500,0
10060,80000,1,2,2,26,0,0,0,-2,-2,-2,60315,61650,0,0,0,0,2850,0,0,0,0,0,0
10061,10000,2,1,1,37,0,0,-2,-2,-2,-2,5300,0,0,0,0,0,0,0,0,0,0,0,0
10062,50000,2,3,1,61,0,0,0,2,0,0,38158,35961,37417,24663,24655,26088,2220,2943,0,887,2000,716,0
10063,200000,1,2,1,31,1,2,2,0,0,0,29070,31302,29192,28170,28763,28453,3019,6,991,1032,1310,2000,0
10064,140000,1,3,1,59,0,0,0,0,2,0,129684,130838,131910,136810,133090,134415,6193,6200,10000,0,5000,5000,0
10065,60000,1,2,2,28,0,0,0,0,0,0,60721,61452,59797,30372,45283,24588,4000,1353,27826,1300,1903,3000,1
10066,100000,1,1,2,27,0,0,0,0,-1,-1,5552,4784,4743,2805,354,443,1120,1000,0,354,443,441,1
10067,30000,2,2,1,34,2,2,0,0,0,0,30082,29315,30369,29787,30284,29057,0,1750,1025,1100,1500,1000,0
10068,500000,1,2,1,42,0,0,-1,-1,-1,-2,1131,0,157,2025,-1,-1,0,157,2029,0,0,649,0
10069,420000,2,2,2,31,0,0,0,0,0,0,50771,48196,46932,45546,46369,42651,1862,2010,1700,1622,1520,1316,0
10070,130000,2,2,1,36,2,2,0,0,0,2,131989,128467,131073,132399,140254,139209,0,6230,5000,10200,4400,4570,1
10071,360000,2,1,1,56,0,-1,-1,-2,-2,-1,60206,7690,0,0,0,6232,7690,0,0,0,6232,158,0
10072,150000,2,1,2,36,-1,-1,-1,-1,-1,0,9788,6252,30244,2434,29139,26987,6252,30620,2434,29139,1210,10000,0
10073,360000,1,1,2,33,-1,-1,-1,-1,-1,-1,845,-4,831,899,1172,820,0,835,899,1172,820,670,0
10074,230000,2,2,2,29,0,0,0,0,0,0,157107,119402,78875,76117,75428,150130,6000,3020,3000,2500,80000,5000,0
10075,180000,2,1,1,31,-1,-1,-1,-1,-1,-1,18710,45460,3700,0,228,-372,45460,3700,0,228,0,0,0
10076,160000,2,1,1,34,1,-2,-2,-1,0,-1,-49,-375,-1027,603,277,1451,0,0,1630,0,1500,0,1
10077,250000,2,2,1,43,-1,-1,-2,-1,-1,0,399,508,-3,-3,51169,51482,508,3,24,51800,1826,1787,0
10078,170000,1,3,1,40,-2,-2,-2,-2,-2,-1,6115,868,2687,2885,2092,36612,872,2700,2899,2102,101556,8496,0
10079,100000,2,2,1,28,0,0,0,0,0,0,95251,98226,98295,100406,100430,101392,5401,3576,3754,3806,3796,4000,0
10080,200000,2,1,1,37,-1,-1,-1,0,0,0,3660,16991,19200,18856,14301,913,17302,20891,7377,2000,0,127188,1
10081,60000,2,2,1,53,0,0,0,0,0,0,55505,57374,35751,25824,25831,27393,3000,2015,2000,1000,2000,2000,0
10082,300000,1,1,1,44,0,0,0,0,0,0,58137,51459,49737,48015,36004,6748,3000,2000,1500,3000,1000,3000,0
10083,290000,1,2,2,29,-1,2,-1,-1,-1,0,22277,21451,2467,166,4030,9097,0,2467,200,6000,6000,6000,0
10084,30000,2,2,2,23,2,2,2,0,0,2,19674,21050,20414,22008,23480,23777,2000,0,1934,1824,830,0,0
10085,340000,1,2,1,35,0,0,0,0,0,0,292302,88857,92068,91367,89601,86899,3904,4708,3163,3209,3102,3194,0
10086,90000,1,2,2,31,0,0,0,0,0,0,34704,36426,35387,36838,35867,36841,3000,1549,2000,2000,2000,1000,0
10087,140000,2,1,2,28,1,2,0,0,0,2,99215,96776,98949,100673,106935,104427,0,3932,3717,8000,0,4000,1
10088,150000,1,1,2,31,0,0,0,0,-1,-1,110921,64600,58158,24856,704,1899,3000,1500,1000,704,1899,0,0
10089,70000,1,3,1,47,0,0,2,2,0,0,62080,67523,68334,67132,66796,67743,6874,2030,0,1866,1878,1909,1
10090,750000,2,1,1,41,0,0,0,0,-1,-1,184022,163441,92767,75696,35485,4889,6817,2330,2705,50854,4913,550,0
10091,200000,2,2,2,26,0,0,0,0,0,0,116070,111996,88327,73717,56921,48160,5096,2700,4017,7921,10160,5594,0
10092,230000,2,2,1,39,2,0,0,0,0,0,183718,187811,176457,125552,127993,112107,7236,5603,4187,4327,5237,15226,1
10093,180000,2,3,1,43,-1,-1,-1,-1,-1,-1,1473,22969,27315,13315,8194,12800,22969,27392,13315,9000,12800,9460,0
10094,210000,2,2,1,40,-1,-1,2,-1,-1,-1,2216,6142,1108,1499,2447,888,5258,0,1500,2500,1000,1500,0
10095,170000,1,2,2,31,0,0,0,0,0,2,136330,173367,160847,87399,74761,67855,46000,10002,3046,5000,0,10000,0
10096,30000,2,2,2,26,0,0,2,2,-1,2,8009,10181,10064,150,1150,1000,2316,199,0,1150,0,0,0
10097,30000,1,1,2,24,0,0,0,0,0,0,28749,29457,29530,28433,21365,0,2004,2169,1260,819,0,0,0
10098,90000,2,2,1,33,0,0,0,2,2,2,76395,79168,84904,87914,90043,91534,4000,8000,5348,3700,3128,0,0
10099,50000,2,2,1,30,2,2,0,0,0,0,29826,29068,29778,30370,31003,32291,0,1496,1088,1123,1800,2200,1
10100,240000,2,1,2,28,1,-1,-1,-1,-1,-1,0,1748,0,14944,968,10408,1748,0,14944,968,10408,0,1
10101,280000,2,1,1,63,-2,-2,-2,-2,-2,-2,4108,2219,4734,0,1420,2705,2219,4734,0,1420,2705,3275,0
10102,410000,2,3,2,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3932,0,0,0,0,3932,1238,0
10103,30000,2,2,1,42,2,2,2,0,0,2,4641,7071,6811,6795,7342,7075,2521,0,245,658,0,268,1
10104,260000,1,1,1,40,-1,-1,-1,-1,-1,-1,524,248,552,0,80,121,248,552,0,80,121,219,0
10105,30000,2,2,1,51,0,0,0,0,0,0,16883,17909,18920,19297,19699,20091,1303,1314,691,713,718,742,0
10106,10000,1,2,1,23,1,3,2,2,2,0,8679,8399,8101,8995,8216,7756,0,0,1000,0,500,500,0
10107,290000,1,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10108,150000,2,1,2,37,-1,-1,-2,-2,-2,-2,2195,0,0,0,0,0,0,0,0,0,0,0,1
10109,30000,1,2,1,24,0,0,0,0,0,0,29416,30476,30386,29769,30395,30348,1540,1447,1027,1066,1288,1104,0
10110,360000,2,1,2,44,0,0,0,0,0,0,347696,329864,322159,289377,146946,130085,20000,20009,30000,10000,10000,10000,0
10111,240000,2,2,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,60000,1,1,2,28,1,-1,0,0,2,2,0,3132,3144,3638,3436,22219,3132,1053,547,0,19000,0,1
10113,50000,2,2,2,31,0,-1,-1,-2,-1,-1,9514,2067,-6,-409,793,2385,2100,405,0,2385,2385,3000,0
10114,50000,2,1,2,42,-1,-1,-2,-2,-2,-1,1618,0,0,0,0,3702,0,0,0,0,3702,4817,0
10115,50000,1,2,2,29,0,0,0,0,0,0,23236,19132,15138,14036,14752,15445,1660,1065,5000,5000,5000,2000,0
10116,10000,1,2,2,24,1,2,2,2,2,2,4231,5508,5271,6182,5937,6838,1500,0,1000,0,1000,0,1
10117,110000,2,3,1,48,1,2,0,0,0,2,35341,24107,34090,24843,18105,16952,0,11412,739,1560,0,691,1
10118,220000,2,1,2,29,1,-1,-1,-1,-1,-1,0,3003,2646,1125,0,3455,3003,2646,1125,0,3455,1000,0
10119,400000,2,3,1,44,0,0,0,0,0,0,120456,113855,87798,19583,20453,21309,3557,2350,5700,1000,1000,1000,0
10120,90000,2,2,2,26,0,0,0,0,2,2,70206,71353,72707,74101,72818,73940,3300,3168,3143,2700,3600,1700,0
10121,150000,2,3,1,48,2,2,2,2,2,2,84647,76858,62650,59255,45983,52986,5950,0,10000,0,20000,0,1
10122,80000,2,2,2,26,0,0,0,2,0,0,77037,71799,75743,67626,69081,70772,3300,5800,0,2700,3000,2700,0
10123,50000,1,3,2,23,0,0,0,-1,-1,-1,7965,8404,10240,170,-220,390,1500,2000,170,0,1000,3309,0
10124,50000,1,2,2,33,0,0,0,0,0,0,48355,49715,49736,17599,16753,10582,2140,1161,510,503,500,1000,0
10125,20000,1,2,1,38,2,2,2,2,2,2,6313,8625,8338,9199,9378,9081,2426,0,1000,471,0,482,0
10126,50000,1,2,2,29,-1,0,0,0,0,0,10498,8238,6411,5341,3483,4093,1345,1000,2000,1000,1000,2000,0
10127,140000,2,2,2,27,0,0,0,0,0,0,62986,64498,63093,58650,54946,53773,5000,3000,5000,3000,3000,3000,0
10128,280000,2,1,1,36,-1,-1,-1,-1,-1,-2,4480,2120,1627,2649,0,0,2120,1627,2649,0,0,0,1
10129,130000,2,2,1,37,1,2,2,2,0,0,67612,65997,70604,68904,70369,71682,0,6300,0,2700,2600,2800,1
10130,70000,2,1,1,25,1,-2,-2,-1,2,-1,0,0,0,398,248,3408,0,0,398,0,3408,1067,0
10131,470000,1,1,1,38,0,0,0,0,0,0,156454,152017,153651,155381,155287,160843,5526,5484,5504,5655,9471,5269,0
10132,500000,1,2,2,33,0,0,0,0,0,0,134503,114682,124240,131006,137911,119343,20031,20029,20058,20127,10000,10027,0
10133,40000,1,2,2,35,2,0,0,0,0,-2,21072,20454,19977,20650,0,0,1504,1427,1100,0,0,0,0
10134,40000,2,2,1,45,1,2,0,0,0,0,40910,39592,40135,37403,30159,27854,0,2196,4,603,925,389,0
10135,50000,2,1,1,22,-1,0,0,0,0,-1,5856,8725,10000,17916,6789,150,3005,2700,7916,0,150,198,0
10136,40000,2,1,2,24,-1,2,-1,-1,0,-1,780,390,390,780,390,150,0,390,780,0,150,780,1
10137,50000,2,2,2,26,0,0,0,0,0,0,48457,44932,20024,18830,18087,17616,1351,1561,628,775,1602,594,0
10138,310000,2,2,2,44,-2,-2,-2,-2,-2,-2,6571,1156,1156,1889,3367,2267,1156,1156,1889,3367,2267,0,0
10139,140000,2,2,2,34,0,0,2,2,2,0,27098,29832,29354,30609,29981,30581,3485,300,2038,0,1100,2570,1
10140,80000,2,2,2,27,0,0,0,-1,0,0,36406,31472,10246,20202,20077,20247,2000,5056,20202,726,891,10000,1
10141,210000,1,2,2,26,1,-2,-2,-2,-1,3,0,0,0,0,1290,990,0,0,0,1290,0,0,1
10142,50000,2,1,2,23,0,0,0,0,0,0,18975,19763,21081,21432,21933,22569,1400,1649,1000,1000,1000,1200,0
10143,400000,1,1,2,39,2,2,2,2,2,2,50747,49666,52727,51286,55077,55500,0,4500,0,4800,1600,0,0
10144,60000,2,2,1,36,0,0,0,0,-1,0,57262,27275,22095,14293,12217,16170,5816,1000,5000,12217,8000,1100,0
10145,160000,2,3,2,54,1,-2,-2,-1,-1,-2,0,0,0,1690,0,0,0,0,1690,0,0,0,0
10146,400000,1,1,2,31,1,-2,-1,0,0,0,-166,-490,29186,30789,7879,13928,1,30001,2128,3009,8006,1028,0
10147,450000,2,1,1,46,-1,-1,-1,-1,-1,-1,28205,3760,4148,2312,6909,4189,3793,4148,2312,6909,4189,1539,1
10148,20000,2,3,2,35,0,0,0,2,0,0,10704,11352,13297,12418,12581,12305,1517,2852,0,500,700,500,0
10149,50000,2,2,1,47,0,0,0,0,2,2,47500,46937,44681,47537,46644,49765,2700,2000,3600,0,3890,0,0
10150,200000,2,2,1,41,-2,-2,-2,-2,-2,-2,23570,735,0,0,0,0,742,0,0,0,0,0,1
10151,160000,1,1,2,42,-2,-2,-2,-2,-2,-2,51997,0,0,0,0,0,0,0,0,0,0,0,0
10152,60000,2,2,2,48,2,3,2,3,2,2,60717,59183,62075,60501,61808,60668,0,4500,0,2400,0,2200,1
10153,280000,2,2,2,30,-1,-1,-1,-1,-1,-1,3510,-32,4628,2589,3120,4334,0,4660,2601,3135,4354,3027,0
10154,200000,2,2,2,28,-1,-1,-2,-2,-2,-2,1243,0,0,0,0,0,0,0,0,0,0,1434,0
10155,100000,1,2,1,56,0,0,0,0,0,0,96392,87986,89230,90745,92774,101275,4424,3600,3000,3200,9800,0,0
10156,10000,2,1,2,22,0,0,0,2,2,2,6579,7611,8926,8634,9442,9144,1300,1602,0,948,0,484,1
10157,80000,1,1,2,28,0,0,0,0,0,0,49740,48501,48117,48502,48610,49650,2000,2000,2000,1800,1800,2000,1
10158,440000,1,1,2,35,0,0,0,0,0,0,421895,413687,420892,352705,359770,351535,15100,16076,12445,13183,12874,12146,1
10159,500000,2,2,2,36,-2,-2,-2,-2,-2,-2,11168,9287,9963,17145,7645,16079,9287,9963,17223,7645,16079,11288,0
10160,20000,1,3,2,24,0,0,0,0,0,-2,14628,16391,18045,18055,0,0,3000,2000,1000,0,0,0,0
10161,500000,2,1,2,30,-1,-1,-1,-1,-1,-1,5800,7210,229,3377,441,24116,7210,229,3377,441,24116,0,0
10162,30000,1,1,2,24,-1,-1,-1,-1,-1,-1,8217,3000,0,504,279,254,5000,0,504,300,500,1000,0
10163,180000,2,1,2,32,2,-1,-1,-1,-1,-1,326,2241,2579,326,1005,625,2241,2583,326,1005,625,605,0
10164,120000,2,1,2,23,0,0,0,0,0,0,100904,91354,160932,54967,42017,30455,6629,3117,1551,2000,1273,2000,0
10165,120000,2,3,2,50,0,-1,0,0,0,0,149540,118675,120047,100637,79613,79286,125000,4065,4000,3000,3000,3000,1
10166,140000,1,2,1,40,0,0,0,0,0,0,77356,80113,82083,83029,84737,94101,4000,3900,3200,3200,10800,0,0
10167,60000,1,2,2,26,0,0,0,0,2,0,23146,23868,26447,28109,28720,28308,1400,3000,2100,1200,1200,2000,1
10168,10000,2,2,2,22,-1,-1,-1,-1,-1,-1,528,0,264,264,264,264,0,264,264,264,264,1056,1
10169,120000,2,1,1,39,0,0,0,0,0,-1,51662,30285,24879,29479,27553,14587,10000,6000,5000,7553,14587,1706,0
10170,70000,2,2,2,26,0,0,2,0,0,0,28986,30609,31301,31980,32813,33614,2400,1500,1500,1500,1500,1500,0
10171,330000,2,1,2,28,1,-2,-2,-2,-2,-2,0,1056,2006,-2,1683,1382,1056,2014,0,1685,1388,967,0
10172,70000,2,2,2,40,0,0,0,0,0,0,65059,65204,55018,27430,25498,27678,3141,7000,5505,3000,4000,5000,0
10173,410000,2,3,1,48,-1,-1,-1,-1,-1,-1,6578,43564,16813,11080,16595,15843,43821,16865,11100,16615,15866,1547,0
10174,360000,1,1,1,57,-1,-1,-1,-1,-1,-1,2505,4070,3307,0,380,2566,4070,3307,0,380,2566,166,0
10175,200000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,597,0
10176,20000,2,3,1,34,-1,-1,-1,-1,-1,-2,1030,4177,1786,1050,0,0,4177,1786,1050,0,0,0,0
10177,90000,2,3,1,49,-1,2,2,0,0,0,69380,70886,69402,1332,1604,958,2800,0,0,272,166,3756,0
10178,60000,2,2,1,30,0,0,0,0,0,0,36082,37127,38117,38874,38667,39544,1628,1618,1375,1403,1520,1205,0
10179,120000,1,1,2,34,1,-1,-1,-2,-1,2,-325,279,-117,-513,1091,545,1000,0,0,2000,0,550,0
10180,210000,2,1,2,30,1,-2,-2,-1,-1,-1,0,0,0,830,0,10533,0,0,830,0,10533,13877,0
10181,40000,2,2,2,25,2,0,0,0,2,2,25741,26772,27794,29333,29816,30577,1750,1772,2311,1100,1400,0,1
10182,130000,2,3,1,42,0,0,0,0,0,0,105406,95012,83245,76631,75607,73006,4349,3000,2410,7639,12962,2889,0
10183,150000,2,1,2,38,-1,-1,-2,-2,-2,-2,675,0,0,0,0,0,0,0,0,0,0,0,0
10184,30000,1,2,1,39,1,2,2,0,0,2,22595,24928,24230,26811,28702,28092,3000,0,3000,2327,0,1200,1
10185,380000,1,3,1,52,2,0,0,0,0,2,390409,369065,375150,383319,385813,365587,15353,14219,15022,29000,0,27000,0
10186,150000,2,3,1,40,0,0,0,0,0,0,56690,58775,62769,64233,65704,69835,3606,5600,2500,2500,5400,2600,1
10187,50000,2,1,2,22,2,2,2,0,0,0,41632,44069,37395,32284,32805,33751,3509,0,1302,1191,1492,1949,1
10188,170000,1,1,2,27,0,0,0,0,0,0,17066,20456,24644,25739,30372,34924,4000,5000,5000,5000,5000,5000,0
10189,360000,1,3,1,41,-1,-1,-1,-1,-1,-1,498,498,498,498,498,498,498,498,498,498,498,498,1
10190,500000,2,1,1,38,0,0,0,0,0,0,238708,313903,323841,319331,316208,304388,90012,28000,15000,9494,108914,18200,0
10191,200000,2,1,2,36,1,-2,-1,-1,-1,-1,12099,0,1540,0,3045,0,0,1540,0,3045,0,0,0
10192,240000,2,1,1,33,-1,0,0,0,0,0,30973,32008,32889,33410,34327,34500,1537,1418,939,1193,690,0,0
10193,210000,2,2,1,38,-1,-1,-1,-1,-1,-1,142,307,307,614,307,307,307,307,307,614,307,307,0
10194,110000,2,2,1,28,0,0,0,0,0,2,66831,62435,59977,59411,55112,45025,3021,2800,2710,5227,0,1900,0
10195,10000,1,3,1,46,-1,2,2,4,3,2,6277,7019,9557,9269,8836,8548,1000,2819,0,0,0,250,1
10196,180000,2,1,2,34,-1,-1,-2,-2,-2,-2,1599,0,0,0,0,0,0,0,0,0,0,0,0
10197,50000,2,2,1,41,2,3,2,2,2,2,29463,28715,28950,29684,29078,29944,0,1000,1500,0,1500,2100,0
10198,180000,1,1,2,32,0,0,0,0,0,0,63461,54673,53358,41379,32620,19061,3018,3071,3042,1161,3023,32,0
10199,40000,2,2,2,24,0,0,0,0,0,0,38221,34975,19606,21272,22923,24539,3107,3000,2000,2000,2000,0,1
10200,50000,1,1,2,25,-1,-1,-1,-1,-1,-1,910,1597,997,-3,999,491,1607,1000,0,1002,492,3243,0
10201,200000,2,1,2,29,-2,-2,-2,-2,-2,-1,390,390,192,-198,-588,691,390,192,140,0,1727,287,0
10202,120000,2,1,2,27,2,2,-2,-1,-1,-1,500,0,0,41150,0,125,0,0,41150,0,125,0,0
10203,90000,1,3,1,62,0,0,-1,0,0,0,98784,52485,46978,47512,48111,48761,1050,47003,1680,1734,1828,1737,0
10204,130000,1,2,2,32,0,0,0,0,0,0,65599,63875,57122,56003,57992,61049,3000,3000,4000,4000,4000,5000,0
10205,120000,2,2,2,48,0,0,0,0,0,2,72528,74047,75564,77242,81826,83630,2680,2741,2933,6000,3300,0,0
10206,350000,2,1,1,46,0,0,0,0,0,-1,102060,86242,63012,47172,19482,125875,10069,5631,20036,5000,125000,3000,0
10207,200000,1,1,2,28,-2,-2,-2,-2,-2,-2,778,504,3724,445,8963,482,506,3742,447,9007,484,489,0
10208,80000,1,2,2,26,0,0,0,0,0,0,76158,81858,80337,61002,58148,52515,8000,5000,4000,5000,3000,5000,0
10209,50000,2,1,0,45,-1,-1,-2,-2,-1,2,4736,0,0,0,4881,4634,0,0,0,4881,0,0,0
10210,20000,2,2,2,46,1,2,2,0,0,0,15481,16537,15979,16410,17142,17705,1600,0,1000,1000,1000,650,0
10211,90000,2,2,2,31,0,0,0,2,2,2,23418,24443,26695,25967,26946,28346,1408,2660,0,1400,2000,1200,0
10212,160000,2,2,1,34,0,0,0,0,0,0,5283,5920,6999,8109,8596,9455,1500,1200,2000,1000,1000,500,1
10213,50000,1,3,1,41,2,2,2,0,0,0,31303,35716,30087,29610,40736,25690,5700,0,1000,12000,2000,900,0
10214,220000,2,1,2,30,1,2,-1,-1,0,-1,29007,23428,339,207,207,12890,0,339,500,0,12999,0,0
10215,70000,2,1,1,29,0,0,0,0,0,0,68532,69475,69582,69589,68728,69304,3300,3100,2800,2600,2940,3000,0
10216,30000,1,3,1,52,2,3,2,0,0,0,31521,30749,29506,29106,29106,29700,0,0,0,0,594,0,0
